order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
382443,2535,prior,56,3,9,5.0
2154413,2535,prior,57,1,11,5.0
1619657,2535,prior,58,1,12,7.0
2356036,2535,prior,59,6,11,5.0
9573,2535,prior,60,4,6,5.0
302190,2535,prior,61,1,15,4.0
1433509,2535,prior,62,5,8,4.0
1875833,2535,prior,63,4,15,6.0
1026828,2535,prior,64,4,16,7.0
94298,2535,prior,65,2,16,5.0
1710814,2535,prior,66,3,7,8.0
614407,2535,prior,67,3,11,7.0
2367353,2535,prior,68,5,12,2.0
2584735,2535,prior,69,4,6,6.0
1824974,2535,prior,70,2,11,5.0
680655,2535,test,71,0,20,5.0
1451413,2536,prior,1,2,10,
2829561,2536,prior,2,4,10,9.0
2247274,2536,prior,3,5,7,8.0
46332,2536,prior,4,1,13,3.0
989519,2536,prior,5,4,8,3.0
436872,2536,prior,6,1,0,11.0
1468641,2536,test,7,1,18,7.0
2489671,2537,prior,1,1,10,
2685645,2537,prior,2,1,8,21.0
2203508,2537,prior,3,3,16,30.0
687380,2537,prior,4,6,16,30.0
2894412,2537,prior,5,1,13,16.0
3339729,2537,prior,6,6,16,19.0
561699,2537,prior,7,2,8,30.0
1699046,2537,prior,8,3,11,29.0
1987191,2537,test,9,6,13,30.0
3262736,2538,prior,1,3,13,
1631588,2538,prior,2,0,13,30.0
1604510,2538,prior,3,5,16,5.0
3059967,2538,prior,4,3,12,30.0
2436937,2538,prior,5,3,12,14.0
1971241,2538,prior,6,5,15,23.0
2384959,2538,prior,7,4,11,13.0
872598,2538,prior,8,0,13,30.0
1138533,2538,prior,9,3,12,10.0
344077,2538,train,10,3,10,30.0
2910032,2539,prior,1,6,8,
2617196,2539,prior,2,0,9,8.0
1985726,2539,prior,3,6,15,13.0
84601,2539,prior,4,1,10,9.0
2832895,2539,prior,5,3,10,16.0
2948408,2539,prior,6,6,9,10.0
1529417,2539,prior,7,4,10,5.0
3271360,2539,prior,8,4,23,7.0
2069349,2539,prior,9,0,7,10.0
776767,2539,prior,10,2,19,16.0
1220630,2539,prior,11,1,10,20.0
17898,2539,prior,12,3,8,9.0
2044169,2539,prior,13,2,20,13.0
740164,2539,prior,14,2,10,7.0
1003019,2539,prior,15,3,6,8.0
174598,2539,prior,16,2,6,6.0
347691,2539,prior,17,0,15,12.0
2466855,2539,prior,18,3,8,10.0
445135,2539,prior,19,4,8,8.0
2974750,2539,prior,20,1,7,4.0
2894552,2539,prior,21,0,13,6.0
1929772,2539,prior,22,1,8,8.0
1198672,2539,prior,23,5,20,4.0
450341,2539,prior,24,3,20,5.0
2977697,2539,prior,25,2,18,6.0
600028,2539,prior,26,3,17,8.0
3110273,2539,prior,27,5,9,9.0
2070544,2539,prior,28,0,10,2.0
2524914,2539,prior,29,5,19,5.0
180094,2539,prior,30,6,19,1.0
2553858,2539,prior,31,5,18,6.0
257798,2539,prior,32,1,9,3.0
599873,2539,prior,33,1,7,7.0
1126675,2539,prior,34,0,16,6.0
1274558,2539,prior,35,3,15,3.0
2965484,2539,prior,36,1,17,5.0
2674677,2539,prior,37,4,9,3.0
2770015,2539,prior,38,4,8,7.0
1855193,2539,prior,39,2,15,5.0
1355181,2539,prior,40,4,16,9.0
2423466,2539,prior,41,2,9,5.0
3217831,2539,prior,42,0,11,5.0
1208765,2539,prior,43,4,18,4.0
2725577,2539,prior,44,3,6,6.0
176180,2539,prior,45,1,9,5.0
678722,2539,prior,46,1,8,7.0
582308,2539,prior,47,1,10,0.0
1919425,2539,prior,48,6,8,5.0
74537,2539,prior,49,5,10,6.0
494693,2539,prior,50,1,7,3.0
2117855,2539,test,51,4,19,3.0
503028,2540,prior,1,6,15,
661342,2540,prior,2,1,19,9.0
2650129,2540,prior,3,2,21,29.0
2274036,2540,prior,4,0,11,26.0
2576644,2540,prior,5,1,18,30.0
1026531,2540,prior,6,3,13,9.0
3329517,2540,prior,7,0,14,30.0
1450823,2540,train,8,3,10,30.0
1515222,2541,prior,1,3,13,
1277170,2541,prior,2,2,19,30.0
2617665,2541,prior,3,5,12,3.0
2049028,2541,prior,4,5,14,14.0
1245439,2541,prior,5,2,18,18.0
52683,2541,prior,6,3,16,30.0
3191631,2541,prior,7,6,15,30.0
2915783,2541,prior,8,4,11,12.0
2004074,2541,prior,9,6,9,16.0
3122849,2541,prior,10,1,16,2.0
269921,2541,prior,11,5,14,30.0
1224918,2541,prior,12,6,14,15.0
3049683,2541,train,13,5,20,27.0
3000946,2542,prior,1,1,15,
2740732,2542,prior,2,3,17,16.0
1542955,2542,prior,3,3,18,7.0
1870423,2542,prior,4,0,12,11.0
924047,2542,prior,5,3,14,10.0
275731,2542,prior,6,0,18,11.0
537069,2542,prior,7,3,15,3.0
1993534,2542,prior,8,6,16,3.0
804801,2542,prior,9,3,7,30.0
2262030,2542,prior,10,0,11,4.0
33262,2542,prior,11,4,9,4.0
2951624,2542,prior,12,2,18,19.0
1950032,2542,prior,13,0,12,5.0
3204243,2542,prior,14,2,12,30.0
621079,2542,prior,15,2,12,28.0
1621762,2542,prior,16,2,13,7.0
629475,2542,prior,17,2,12,30.0
1115264,2542,test,18,6,10,18.0
2247080,2543,prior,1,4,10,
565509,2543,prior,2,0,18,3.0
568451,2543,prior,3,5,20,26.0
2750729,2543,prior,4,3,7,30.0
2379751,2543,prior,5,5,8,30.0
2666181,2543,prior,6,0,22,16.0
883056,2543,train,7,0,15,30.0
1215703,2544,prior,1,0,17,
2476311,2544,prior,2,0,7,30.0
2895190,2544,prior,3,1,12,8.0
3081058,2544,prior,4,5,17,4.0
2062414,2544,prior,5,0,13,2.0
429085,2544,prior,6,0,14,0.0
1127518,2544,prior,7,2,17,2.0
2220075,2544,prior,8,0,12,5.0
2337351,2544,prior,9,0,14,0.0
174045,2544,prior,10,0,11,7.0
1910216,2544,prior,11,0,10,7.0
2828577,2544,prior,12,0,12,14.0
2341182,2544,prior,13,0,12,7.0
1819461,2544,prior,14,0,14,7.0
1735142,2544,prior,15,2,9,9.0
879322,2544,prior,16,0,12,5.0
68385,2544,prior,17,1,18,1.0
1771124,2544,prior,18,0,13,6.0
937369,2544,prior,19,4,8,11.0
2155181,2544,train,20,0,8,17.0
1169888,2545,prior,1,1,13,
460529,2545,prior,2,0,12,27.0
526976,2545,prior,3,4,16,30.0
1028718,2545,test,4,4,8,30.0
1856360,2546,prior,1,3,16,
2958065,2546,prior,2,3,17,7.0
1478901,2546,prior,3,3,18,7.0
826974,2546,prior,4,3,16,7.0
556843,2546,prior,5,3,15,7.0
1499489,2546,prior,6,4,10,8.0
1293624,2546,prior,7,3,14,6.0
2465730,2546,prior,8,3,15,7.0
3079396,2546,prior,9,3,15,7.0
2529960,2546,prior,10,3,16,7.0
1241191,2546,prior,11,3,15,7.0
377946,2546,prior,12,3,17,7.0
2599861,2546,prior,13,3,16,7.0
1100284,2546,prior,14,3,15,7.0
1794452,2546,prior,15,3,16,7.0
3233290,2546,prior,16,3,14,7.0
3329594,2546,prior,17,3,15,7.0
3280246,2546,prior,18,3,16,7.0
1618187,2546,prior,19,3,14,7.0
979518,2546,prior,20,3,15,7.0
3158795,2546,prior,21,2,15,6.0
906271,2546,prior,22,2,13,7.0
359297,2546,prior,23,2,14,7.0
2312163,2546,prior,24,2,15,7.0
76609,2546,prior,25,2,12,7.0
1455411,2546,prior,26,2,15,7.0
2888370,2546,prior,27,2,14,7.0
3124331,2546,prior,28,2,14,7.0
2288341,2546,prior,29,2,8,7.0
2233386,2546,prior,30,2,13,7.0
3066635,2546,prior,31,2,11,7.0
3042047,2546,prior,32,3,17,1.0
407197,2546,prior,33,2,13,6.0
2046520,2546,prior,34,2,18,7.0
2458123,2546,prior,35,3,10,8.0
3252710,2546,prior,36,2,14,6.0
1228813,2546,prior,37,2,12,7.0
629772,2546,prior,38,2,13,7.0
2688458,2546,prior,39,2,13,7.0
2287745,2546,prior,40,2,12,7.0
2453205,2546,prior,41,2,15,7.0
720822,2546,prior,42,2,15,7.0
2263190,2546,train,43,2,11,7.0
2118704,2547,prior,1,5,12,
2194433,2547,prior,2,5,9,7.0
1105986,2547,prior,3,3,9,5.0
2351650,2547,prior,4,6,12,3.0
17046,2547,prior,5,4,13,5.0
1914195,2547,train,6,5,10,1.0
3363406,2548,prior,1,6,10,
2450340,2548,prior,2,1,16,23.0
2711399,2548,prior,3,3,19,30.0
734372,2548,prior,4,5,7,30.0
2231243,2548,prior,5,5,22,28.0
2321090,2548,prior,6,6,9,30.0
2668309,2548,prior,7,6,15,30.0
927003,2548,prior,8,2,6,24.0
2353280,2548,prior,9,1,8,30.0
2696648,2548,prior,10,0,14,27.0
2821739,2548,test,11,5,20,12.0
3021828,2549,prior,1,6,13,
2710429,2549,prior,2,5,12,30.0
995770,2549,prior,3,4,14,30.0
803819,2549,prior,4,4,16,14.0
3175588,2549,prior,5,1,14,4.0
2688436,2549,test,6,2,15,30.0
2083714,2550,prior,1,4,8,
1217145,2550,prior,2,2,21,5.0
1583600,2550,prior,3,1,8,6.0
949440,2550,prior,4,1,13,7.0
3092899,2550,prior,5,0,14,20.0
3193022,2550,prior,6,4,10,4.0
1388542,2550,prior,7,3,14,6.0
1419271,2550,prior,8,4,15,22.0
2589982,2550,prior,9,4,14,14.0
2760172,2550,prior,10,3,17,6.0
2972250,2550,prior,11,6,13,10.0
2679171,2550,prior,12,1,11,9.0
2514729,2550,prior,13,3,7,9.0
1656315,2550,prior,14,1,10,5.0
34408,2550,prior,15,0,12,6.0
1617779,2550,prior,16,4,11,11.0
1171533,2550,prior,17,1,12,4.0
1567105,2550,prior,18,2,8,15.0
2690935,2550,prior,19,3,13,15.0
2261350,2550,prior,20,1,16,5.0
47528,2550,prior,21,2,12,1.0
2734317,2550,prior,22,0,10,5.0
567696,2550,prior,23,3,21,3.0
1851017,2550,prior,24,1,11,5.0
2621816,2550,prior,25,2,12,22.0
2007503,2550,prior,26,5,12,10.0
2112797,2550,prior,27,4,12,13.0
1163874,2550,prior,28,3,14,13.0
2060881,2550,prior,29,2,11,6.0
1352314,2550,prior,30,1,9,13.0
2676768,2550,prior,31,2,16,1.0
542691,2550,prior,32,0,15,5.0
2052368,2550,prior,33,1,16,1.0
776901,2550,prior,34,3,18,9.0
1529369,2550,prior,35,1,10,19.0
1616471,2550,prior,36,2,11,8.0
1761715,2550,prior,37,1,9,13.0
604888,2550,prior,38,2,12,8.0
3267730,2550,prior,39,1,9,13.0
1005004,2550,prior,40,2,11,8.0
538795,2550,prior,41,5,15,3.0
1104396,2550,train,42,0,11,2.0
155507,2551,prior,1,4,9,
247547,2551,prior,2,0,17,10.0
739923,2551,prior,3,0,12,7.0
1736740,2551,prior,4,4,19,18.0
1930891,2551,prior,5,0,18,10.0
2978305,2551,prior,6,0,19,7.0
1876606,2551,prior,7,3,18,10.0
2945075,2551,prior,8,0,16,4.0
1298966,2551,prior,9,0,12,28.0
2074046,2551,prior,10,3,20,17.0
3162504,2551,prior,11,0,17,18.0
1642566,2551,train,12,2,19,16.0
1593265,2552,prior,1,5,16,
2722940,2552,prior,2,1,15,30.0
1748192,2552,prior,3,0,17,30.0
1197336,2552,prior,4,0,16,7.0
785888,2552,train,5,6,16,27.0
3318089,2553,prior,1,0,15,
1745849,2553,prior,2,0,18,7.0
1119723,2553,prior,3,0,16,7.0
3158857,2553,prior,4,0,15,7.0
1487797,2553,prior,5,0,15,7.0
1761745,2553,prior,6,0,16,7.0
180136,2553,prior,7,0,13,7.0
274069,2553,prior,8,6,18,6.0
3419973,2553,prior,9,0,17,8.0
1506111,2553,prior,10,1,8,15.0
2276330,2553,prior,11,0,13,6.0
1516368,2553,prior,12,0,10,7.0
3302306,2553,prior,13,0,14,14.0
1031600,2553,prior,14,0,12,7.0
2643967,2553,prior,15,0,16,14.0
229943,2553,prior,16,0,15,7.0
2439591,2553,prior,17,0,14,7.0
2181795,2553,prior,18,0,15,7.0
2825152,2553,prior,19,0,13,7.0
3357845,2553,prior,20,0,15,7.0
497633,2553,prior,21,0,16,7.0
1931100,2553,prior,22,1,17,15.0
2213408,2553,prior,23,0,14,13.0
1930395,2553,prior,24,0,10,14.0
1841480,2553,train,25,6,21,27.0
196675,2554,prior,1,2,21,
1018569,2554,prior,2,3,9,22.0
810575,2554,prior,3,4,19,1.0
693163,2554,prior,4,6,17,30.0
1220857,2554,prior,5,3,16,30.0
2380830,2554,prior,6,3,19,7.0
3150606,2554,prior,7,0,17,30.0
922335,2554,prior,8,2,17,16.0
2315548,2554,prior,9,4,15,30.0
281232,2554,prior,10,5,12,22.0
2697037,2554,test,11,2,17,11.0
1435633,2555,prior,1,2,13,
610004,2555,prior,2,3,17,8.0
241397,2555,prior,3,5,7,9.0
1688299,2555,prior,4,1,11,3.0
2781552,2555,prior,5,4,11,3.0
2019457,2555,prior,6,3,8,6.0
590946,2555,prior,7,1,11,5.0
1045122,2555,prior,8,6,20,5.0
2383389,2555,prior,9,5,15,6.0
2465391,2555,prior,10,3,17,5.0
561564,2555,prior,11,6,10,10.0
3234485,2555,prior,12,1,18,2.0
1544656,2555,prior,13,3,17,16.0
2638205,2555,prior,14,3,13,7.0
1169164,2555,prior,15,4,16,8.0
433809,2555,prior,16,3,20,13.0
924799,2555,prior,17,2,19,6.0
1051921,2555,prior,18,5,12,17.0
2225227,2555,prior,19,2,18,11.0
1911666,2555,prior,20,0,17,5.0
3031,2555,prior,21,6,9,6.0
2028880,2555,prior,22,4,17,5.0
3360992,2555,prior,23,2,17,5.0
816769,2555,prior,24,2,9,7.0
957928,2555,prior,25,6,16,11.0
176253,2555,prior,26,1,15,9.0
2259850,2555,prior,27,4,16,10.0
1139883,2555,prior,28,3,8,6.0
3001137,2555,prior,29,6,15,3.0
2361816,2555,prior,30,6,8,14.0
1911125,2555,prior,31,0,13,8.0
2401983,2555,prior,32,6,15,13.0
1298443,2555,prior,33,0,10,8.0
2161220,2555,prior,34,0,13,7.0
1723652,2555,prior,35,0,14,7.0
867855,2555,prior,36,6,13,6.0
1249590,2555,prior,37,2,18,10.0
1180766,2555,prior,38,6,11,4.0
1554978,2555,prior,39,0,10,8.0
939355,2555,prior,40,6,8,13.0
809172,2555,prior,41,4,17,12.0
77069,2555,prior,42,6,17,16.0
3169925,2555,prior,43,0,15,15.0
147343,2555,train,44,6,15,13.0
316410,2556,prior,1,5,15,
2170721,2556,prior,2,2,11,4.0
2415508,2556,prior,3,5,17,24.0
3112283,2556,prior,4,4,11,6.0
1819087,2556,prior,5,3,10,6.0
189819,2556,prior,6,5,9,9.0
854322,2556,prior,7,5,11,7.0
437179,2556,prior,8,5,11,7.0
2635059,2556,prior,9,5,17,7.0
678127,2556,prior,10,5,16,7.0
1153407,2556,prior,11,5,10,7.0
1825093,2556,prior,12,5,14,14.0
20138,2556,prior,13,5,10,7.0
1257712,2556,prior,14,5,15,14.0
439586,2556,prior,15,5,16,7.0
2486897,2556,prior,16,5,10,7.0
114557,2556,prior,17,4,11,6.0
2310707,2556,prior,18,5,16,1.0
226612,2556,prior,19,4,10,13.0
1373241,2556,prior,20,5,17,1.0
2368466,2556,prior,21,2,9,11.0
872265,2556,prior,22,2,13,7.0
1345558,2556,prior,23,2,10,7.0
336416,2556,prior,24,2,9,7.0
87202,2556,prior,25,5,16,3.0
783735,2556,prior,26,3,11,5.0
1452585,2556,prior,27,2,16,13.0
1129873,2556,prior,28,2,8,21.0
860478,2556,prior,29,2,17,7.0
2455889,2556,prior,30,1,10,20.0
2443806,2556,prior,31,2,11,1.0
800766,2556,prior,32,2,12,7.0
1714248,2556,prior,33,2,10,7.0
2965983,2556,prior,34,5,16,3.0
2816947,2556,prior,35,4,9,6.0
741715,2556,prior,36,4,16,14.0
35498,2556,prior,37,5,14,15.0
1291207,2556,prior,38,5,14,14.0
547802,2556,prior,39,5,12,7.0
1183911,2556,prior,40,5,9,14.0
878677,2556,prior,41,2,9,11.0
188791,2556,prior,42,5,16,3.0
1681682,2556,test,43,4,10,6.0
1134211,2557,prior,1,4,18,
706975,2557,prior,2,5,15,30.0
98198,2557,prior,3,5,11,7.0
1362694,2557,test,4,4,18,6.0
1427356,2558,prior,1,6,18,
3087729,2558,prior,2,4,21,12.0
720350,2558,prior,3,5,8,15.0
2115512,2558,prior,4,0,14,2.0
3030740,2558,prior,5,0,10,7.0
279118,2558,prior,6,6,15,13.0
2776376,2558,prior,7,5,8,6.0
1712238,2558,prior,8,4,10,30.0
2727066,2558,prior,9,0,16,24.0
3169074,2558,prior,10,6,18,6.0
1611195,2558,prior,11,4,9,19.0
1793890,2558,prior,12,6,15,16.0
876290,2558,prior,13,0,12,8.0
2611814,2558,prior,14,2,13,2.0
322750,2558,prior,15,4,11,16.0
937476,2558,prior,16,1,16,4.0
815684,2558,prior,17,3,12,30.0
1405915,2558,prior,18,3,8,21.0
2851157,2558,prior,19,3,9,7.0
22884,2558,prior,20,4,18,29.0
1433961,2558,test,21,0,13,30.0
415362,2559,prior,1,4,20,
2283135,2559,prior,2,4,9,7.0
866091,2559,prior,3,2,6,12.0
1239263,2559,test,4,4,18,30.0
1221421,2560,prior,1,1,14,
1564679,2560,prior,2,5,9,4.0
407579,2560,prior,3,6,13,8.0
2554822,2560,prior,4,5,18,6.0
2382822,2560,test,5,2,7,4.0
3243963,2561,prior,1,1,8,
1550781,2561,prior,2,1,10,7.0
2957358,2561,prior,3,1,2,7.0
2732753,2561,prior,4,0,22,6.0
2806211,2561,prior,5,1,20,8.0
1287641,2561,prior,6,0,23,6.0
2211489,2561,prior,7,0,20,21.0
300911,2561,prior,8,0,19,21.0
1613915,2561,prior,9,6,21,6.0
1899147,2561,prior,10,6,19,7.0
1600753,2561,prior,11,1,19,9.0
2733435,2561,prior,12,0,11,20.0
836895,2561,prior,13,0,19,7.0
880930,2561,prior,14,1,18,8.0
2030590,2561,prior,15,0,17,6.0
1869471,2561,prior,16,1,15,8.0
2386413,2561,prior,17,0,18,6.0
2652317,2561,prior,18,0,13,7.0
2743613,2561,prior,19,0,19,0.0
1526001,2561,prior,20,0,8,7.0
1119759,2561,prior,21,0,19,7.0
470489,2561,prior,22,0,21,14.0
1776264,2561,prior,23,0,20,7.0
713763,2561,prior,24,0,19,7.0
3284668,2561,prior,25,0,12,7.0
2927001,2561,prior,26,0,14,7.0
2256557,2561,prior,27,0,7,7.0
1431993,2561,prior,28,0,17,14.0
1869908,2561,prior,29,1,12,1.0
1625266,2561,prior,30,0,8,6.0
2208996,2561,prior,31,0,17,7.0
2258481,2561,prior,32,0,8,7.0
915163,2561,prior,33,0,9,7.0
251542,2561,prior,34,0,18,7.0
2146247,2561,prior,35,6,22,6.0
3169741,2561,prior,36,5,10,6.0
1643330,2561,prior,37,0,18,16.0
3040482,2561,prior,38,6,6,6.0
619272,2561,prior,39,6,23,7.0
1021905,2561,prior,40,0,9,8.0
442678,2561,prior,41,0,19,7.0
2227717,2561,prior,42,4,13,18.0
1961975,2561,train,43,6,10,9.0
1073458,2562,prior,1,6,11,
1962876,2562,prior,2,4,13,5.0
3174389,2562,prior,3,4,12,7.0
1437746,2562,prior,4,5,11,8.0
1495227,2562,prior,5,5,17,7.0
2330153,2562,prior,6,1,16,3.0
2037973,2562,prior,7,1,9,7.0
1957665,2562,prior,8,0,21,6.0
393078,2562,prior,9,3,5,17.0
2001632,2562,prior,10,1,11,5.0
316259,2562,prior,11,1,17,0.0
1605442,2562,prior,12,3,22,9.0
2210409,2562,prior,13,0,15,18.0
2491304,2562,prior,14,2,9,9.0
483385,2562,prior,15,3,14,1.0
2224244,2562,prior,16,1,8,5.0
2595659,2562,prior,17,6,17,5.0
2511573,2562,prior,18,2,22,3.0
2430287,2562,prior,19,2,9,7.0
2197547,2562,prior,20,1,8,6.0
3017610,2562,prior,21,1,0,7.0
988220,2562,prior,22,3,22,2.0
1984855,2562,prior,23,5,9,2.0
1540207,2562,prior,24,4,11,6.0
36994,2562,prior,25,6,16,2.0
1581212,2562,prior,26,0,21,8.0
2805912,2562,prior,27,5,0,5.0
975029,2562,prior,28,1,9,3.0
1207911,2562,prior,29,4,22,3.0
2291110,2562,prior,30,0,11,10.0
911954,2562,prior,31,1,9,8.0
2231264,2562,prior,32,6,8,19.0
1748889,2562,prior,33,0,13,8.0
221300,2562,prior,34,2,18,2.0
1151670,2562,prior,35,0,13,5.0
952511,2562,prior,36,0,23,21.0
2045748,2562,prior,37,2,10,16.0
2640697,2562,prior,38,1,13,6.0
2785948,2562,prior,39,1,10,7.0
734937,2562,prior,40,0,23,6.0
2089162,2562,prior,41,1,14,8.0
1820265,2562,prior,42,3,12,16.0
2155538,2562,prior,43,4,12,8.0
3223747,2562,prior,44,1,13,4.0
2988738,2562,prior,45,2,11,8.0
1162573,2562,prior,46,2,0,7.0
1471971,2562,prior,47,5,10,17.0
3049964,2562,train,48,4,15,13.0
3397785,2563,prior,1,3,21,
851868,2563,prior,2,6,9,3.0
3258667,2563,prior,3,3,18,4.0
1951125,2563,prior,4,3,19,7.0
1122140,2563,prior,5,0,18,4.0
1051450,2563,prior,6,5,20,5.0
3267404,2563,prior,7,6,6,8.0
3293948,2563,prior,8,5,19,6.0
2972621,2563,prior,9,4,18,6.0
3214158,2563,prior,10,0,1,3.0
2130525,2563,prior,11,4,19,4.0
2982891,2563,prior,12,3,18,30.0
498897,2563,prior,13,1,19,12.0
273586,2563,train,14,2,17,29.0
815854,2564,prior,1,1,16,
659423,2564,prior,2,3,20,2.0
770190,2564,prior,3,6,9,30.0
2807098,2564,prior,4,6,10,30.0
1746608,2564,prior,5,4,14,5.0
1403254,2564,prior,6,2,16,12.0
2934700,2564,prior,7,5,6,17.0
2697651,2564,prior,8,4,9,20.0
2719167,2564,train,9,6,18,2.0
2545127,2565,prior,1,2,13,
1000536,2565,prior,2,2,17,30.0
1561329,2565,prior,3,6,21,11.0
1200497,2565,prior,4,0,22,15.0
2277256,2565,prior,5,6,15,30.0
1427202,2565,prior,6,6,14,30.0
1662,2565,prior,7,5,14,13.0
1756613,2565,prior,8,6,13,15.0
1025618,2565,prior,9,0,17,8.0
1524072,2565,prior,10,0,18,21.0
265403,2565,prior,11,0,18,14.0
3013604,2565,train,12,0,12,30.0
2101923,2566,prior,1,1,16,
492533,2566,prior,2,6,15,5.0
1225353,2566,prior,3,5,10,6.0
3037596,2566,prior,4,3,12,5.0
164569,2566,prior,5,1,17,5.0
1908913,2566,prior,6,1,14,14.0
2639956,2566,prior,7,1,11,7.0
1007276,2566,prior,8,3,10,16.0
2382253,2566,prior,9,5,13,9.0
935554,2566,prior,10,5,10,7.0
3017093,2566,prior,11,4,13,6.0
941393,2566,prior,12,3,11,6.0
2163052,2566,prior,13,1,7,5.0
117809,2566,prior,14,1,10,7.0
1907418,2566,prior,15,0,18,6.0
883029,2566,prior,16,0,19,7.0
1730873,2566,prior,17,4,9,11.0
1845322,2566,prior,18,5,15,8.0
1167151,2566,prior,19,2,9,18.0
2972464,2566,prior,20,1,13,6.0
514391,2566,prior,21,1,7,7.0
3105200,2566,prior,22,0,13,6.0
2528381,2566,prior,23,5,19,5.0
2310018,2566,prior,24,3,7,5.0
73585,2566,prior,25,0,14,4.0
866144,2566,prior,26,2,10,9.0
1893825,2566,prior,27,1,10,20.0
833743,2566,prior,28,6,16,5.0
2365488,2566,prior,29,6,12,7.0
812042,2566,prior,30,6,10,7.0
1387716,2566,prior,31,1,9,9.0
1115206,2566,prior,32,1,7,14.0
1875040,2566,prior,33,1,7,0.0
3159098,2566,prior,34,6,19,5.0
1457207,2566,train,35,5,14,6.0
203470,2567,prior,1,2,15,
3112539,2567,prior,2,2,8,14.0
2111500,2567,prior,3,3,9,22.0
1685760,2567,prior,4,5,9,9.0
3102246,2567,prior,5,3,13,12.0
2048411,2567,prior,6,3,9,21.0
2177614,2567,prior,7,2,21,27.0
40540,2567,prior,8,4,15,23.0
1110216,2567,train,9,3,8,13.0
1960256,2568,prior,1,6,13,
1811959,2568,prior,2,1,16,30.0
1110220,2568,prior,3,2,20,1.0
1580604,2568,prior,4,0,16,12.0
1731250,2568,prior,5,6,11,6.0
2659338,2568,prior,6,2,16,30.0
177465,2568,prior,7,5,18,17.0
3314073,2568,prior,8,0,8,30.0
3212361,2568,prior,9,3,9,3.0
2348340,2568,prior,10,1,11,30.0
867586,2568,prior,11,3,10,30.0
2029487,2568,prior,12,4,9,8.0
671144,2568,prior,13,4,8,14.0
1136281,2568,test,14,0,7,10.0
83130,2569,prior,1,0,21,
2752161,2569,prior,2,1,14,30.0
1511871,2569,prior,3,1,21,7.0
2110273,2569,train,4,0,13,30.0
1344518,2570,prior,1,0,14,
2728676,2570,prior,2,6,9,6.0
164783,2570,prior,3,6,13,14.0
172420,2570,prior,4,6,11,14.0
3267554,2570,train,5,4,18,5.0
1272764,2571,prior,1,1,16,
872122,2571,prior,2,0,17,30.0
2530438,2571,prior,3,2,14,9.0
120962,2571,prior,4,6,13,4.0
2393701,2571,prior,5,0,18,15.0
1493200,2571,prior,6,1,16,30.0
543354,2571,prior,7,2,7,30.0
1226957,2571,prior,8,0,19,12.0
1617211,2571,train,9,4,13,30.0
601139,2572,prior,1,0,9,
2560378,2572,prior,2,0,16,7.0
1400147,2572,prior,3,2,10,30.0
287352,2572,prior,4,2,9,7.0
2787864,2572,prior,5,0,15,30.0
3168780,2572,prior,6,0,15,21.0
1162820,2572,train,7,6,16,30.0
2252048,2573,prior,1,2,22,
1607718,2573,prior,2,1,12,30.0
1308439,2573,prior,3,2,11,8.0
2274397,2573,test,4,1,15,20.0
1695903,2574,prior,1,5,9,
1332431,2574,prior,2,2,16,11.0
3159086,2574,prior,3,1,13,30.0
455960,2574,prior,4,1,16,7.0
1858514,2574,prior,5,0,14,13.0
1685293,2574,prior,6,2,12,9.0
1389222,2574,prior,7,1,14,27.0
764578,2574,prior,8,5,23,4.0
1401968,2574,prior,9,6,11,8.0
1646255,2574,prior,10,2,15,10.0
759524,2574,prior,11,0,11,12.0
681073,2574,prior,12,3,17,3.0
2692230,2574,prior,13,6,19,10.0
844040,2574,prior,14,5,8,6.0
174308,2574,prior,15,0,13,9.0
2866704,2574,prior,16,0,16,7.0
205888,2574,prior,17,0,11,7.0
1401795,2574,prior,18,0,14,7.0
3038397,2574,prior,19,6,10,6.0
111686,2574,prior,20,0,17,8.0
1920254,2574,prior,21,5,18,5.0
2216153,2574,prior,22,3,8,5.0
1912009,2574,prior,23,4,11,8.0
999649,2574,prior,24,1,20,4.0
2076184,2574,prior,25,5,10,11.0
1449218,2574,prior,26,2,16,18.0
381183,2574,prior,27,3,15,15.0
1777071,2574,prior,28,5,22,16.0
180201,2574,prior,29,5,16,14.0
76373,2574,prior,30,0,12,9.0
252885,2574,prior,31,0,13,7.0
2213940,2574,prior,32,6,13,6.0
2002934,2574,prior,33,6,12,7.0
2724643,2574,prior,34,6,13,7.0
2176202,2574,prior,35,2,10,10.0
3015386,2574,prior,36,0,15,5.0
1674692,2574,prior,37,6,17,6.0
423408,2574,prior,38,6,13,7.0
2317748,2574,test,39,6,9,7.0
2023073,2575,prior,1,1,17,
1845098,2575,prior,2,1,16,30.0
1232410,2575,prior,3,0,14,30.0
153845,2575,test,4,0,17,21.0
2928509,2576,prior,1,4,15,
1644223,2576,prior,2,6,16,9.0
819014,2576,prior,3,2,17,24.0
773724,2576,prior,4,4,16,9.0
2817621,2576,prior,5,6,14,9.0
3231239,2576,train,6,2,22,17.0
510946,2577,prior,1,3,18,
2500671,2577,prior,2,5,11,9.0
3233965,2577,prior,3,2,20,11.0
1976366,2577,prior,4,3,13,29.0
2702950,2577,prior,5,0,10,18.0
1574385,2577,prior,6,1,19,1.0
1348638,2577,prior,7,4,13,10.0
2134257,2577,prior,8,5,10,1.0
3350544,2577,prior,9,0,11,30.0
